Time,Sensor1_X,Sensor1_Y,Sensor1_Z,Sensor1_RMS,Sensor2_X,Sensor2_Y,Sensor2_Z,Sensor2_RMS,Sensor3_X,Sensor3_Y,Sensor3_Z,Sensor3_RMS,Sensor4_X,Sensor4_Y,Sensor4_Z,Sensor4_RMS
14.770339727401733,0.57,0.0,9.71,9.72671578694474,0.63,-0.11,9.25,9.272081751149523,0.0,-0.06,9.42,9.42019108086455,7.21,-0.48,9.61,12.023585155850979
15.799927949905396,0.17,-0.11,9.37,9.372187578148443,0.4,0.23,9.54,9.551151763007432,0.29,0.06,9.65,9.6545429720935,7.21,-0.48,9.61,12.023585155850979
16.82464289665222,0.57,0.0,9.54,9.557013131726878,0.69,0.0,9.65,9.674636944092528,0.17,0.46,9.6,9.612517880347479,7.21,0.0,9.61,12.014000166472448
17.848706483840942,0.4,-0.23,9.14,9.15163919743343,0.34,-0.29,9.71,9.720277773808732,-0.06,0.23,10.06,10.062807759268782,7.69,-0.48,9.61,12.317410442134337
18.87200403213501,0.06,0.06,9.25,9.250389181002062,0.4,-0.52,9.6,9.622390555366167,-0.11,0.11,9.88,9.881224620460767,7.21,0.0,10.09,12.401298319127719
19.90285563468933,0.23,0.06,9.48,9.48297948959081,0.63,0.0,9.65,9.670542900995788,0.11,0.23,9.65,9.65336728815391,7.21,0.0,9.13,11.63361508732346
20.9278883934021,0.34,-0.06,9.6,9.606206327161622,0.29,-0.29,9.77,9.77860419487362,-0.06,0.46,9.94,9.950819061765719,7.21,-0.48,10.09,12.410584192535016
21.954066514968872,0.34,0.0,9.42,9.426133884048115,0.75,0.11,9.88,9.909036280082944,0.11,0.4,9.71,9.718857957599752,7.21,-0.48,9.61,12.023585155850979
22.982810974121094,0.69,-0.06,9.6,9.624951947931999,0.52,0.06,9.25,9.264798972454827,0.0,0.4,9.48,9.488435065910501,7.21,-0.48,9.61,12.023585155850979
24.006834030151367,0.4,0.17,9.48,9.489957850275205,0.63,-0.11,9.77,9.790909048704313,0.17,0.17,10.0,10.002889582515644,7.21,0.0,9.61,12.014000166472448
25.029879331588745,0.75,0.23,9.83,9.861252455951018,0.4,0.11,9.83,9.838749920594587,-0.23,0.34,9.65,9.658726624146684,7.21,-0.48,9.61,12.023585155850979
26.04636788368225,0.8,0.34,9.88,9.918165152889925,0.4,0.23,9.88,9.890768423130734,0.11,0.11,9.94,9.941217229293402,7.21,0.0,9.61,12.014000166472448
27.063525438308716,0.57,-0.34,9.42,9.443352159058774,0.4,-0.17,9.42,9.430021208883892,0.0,0.29,9.83,9.834276790898251,7.21,0.0,9.61,12.014000166472448
28.083271503448486,0.75,0.34,9.14,9.17702021355516,0.11,0.17,9.54,9.542148605005059,0.23,-0.06,9.65,9.652927017231614,7.21,0.0,9.61,12.014000166472448
29.10187578201294,0.63,0.11,9.02,9.042643418823944,0.34,0.17,9.42,9.427666731487701,0.17,0.34,9.02,9.028006424454958,6.73,-0.48,9.61,11.742035598651539
30.116332530975342,0.17,0.11,9.48,9.482162200679758,0.86,-0.11,9.83,9.868160922887304,0.11,0.29,9.08,9.085295812465326,7.21,-0.48,9.13,11.643513215520478
31.145273685455322,0.4,-0.34,9.19,9.204982346533859,0.34,0.11,9.77,9.776533127852634,0.17,0.11,9.6,9.602135179219255,7.21,-0.48,9.61,12.023585155850979
32.16264986991882,0.75,-0.11,9.25,9.281007488414176,0.4,0.0,10.11,10.117909863207913,0.06,0.52,10.0,10.01369062833479,7.21,0.0,9.61,12.014000166472448
33.18605041503906,0.52,0.11,9.48,9.494888098340075,0.57,-0.34,9.19,9.213935098534176,0.69,0.46,9.77,9.80513130967658,7.21,0.0,9.61,12.014000166472448
34.20329284667969,0.52,-0.52,9.77,9.797637470329262,0.4,0.06,9.88,9.888275886118874,0.17,0.06,9.83,9.831652963769622,7.21,0.0,9.61,12.014000166472448
35.21618986129761,0.4,0.29,9.83,9.842408241888771,0.4,-0.17,9.65,9.65978260624948,0.11,0.34,9.6,9.606648739284683,7.21,0.0,8.65,11.260843662887785
36.24415159225464,0.57,-0.46,9.19,9.219143127210902,0.63,-0.29,9.6,9.625019480499766,0.06,0.17,9.83,9.831652963769622,7.21,0.0,10.09,12.401298319127719
37.27211332321167,0.52,0.0,9.48,9.494250891987214,0.75,-0.06,9.65,9.679287163835982,-0.52,0.11,9.6,9.614702283482313,7.69,-0.48,8.65,11.583997582872676
38.30246376991272,0.4,-0.17,9.37,9.38007462656881,0.34,0.34,9.88,9.891693484939777,0.29,0.17,9.6,9.605883613702593,7.21,0.0,9.61,12.014000166472448
39.330612659454346,0.34,0.23,9.48,9.488882969032762,0.52,-0.06,9.37,9.384609741486322,0.11,0.34,10.0,10.006382962889237,7.21,-0.48,9.13,11.643513215520478
40.346123695373535,0.75,0.34,9.71,9.74485505279581,0.4,-0.34,9.37,9.384694987052056,0.11,0.34,9.77,9.776533127852634,7.21,0.0,9.61,12.014000166472448
41.36900615692139,0.98,0.0,9.37,9.421109276513036,0.4,0.0,9.77,9.778184903140254,0.0,0.29,9.25,9.254544829433806,7.69,-0.48,9.61,12.317410442134337
42.382314682006836,0.4,-0.23,9.77,9.780889530098987,0.63,-0.06,10.23,10.249556087948395,-0.06,0.23,9.88,9.88285889811243,7.21,0.0,9.13,11.63361508732346
43.407715797424316,0.63,0.29,9.77,9.794585238793932,0.4,-0.06,9.65,9.658472964190562,0.23,0.23,9.42,9.425614038353151,7.69,0.0,9.13,11.937043184976757
44.42465019226074,0.4,0.4,9.65,9.666566091430813,0.4,-0.11,9.65,9.658912982318455,0.11,0.17,9.71,9.712110996070834,7.21,-0.48,10.09,12.410584192535016
45.44248938560486,0.34,0.0,9.19,9.196287294337862,0.29,0.0,9.83,9.834276790898251,-0.29,-0.11,9.54,9.54504059708496,7.21,-0.48,9.61,12.023585155850979
46.472731828689575,0.34,-0.23,9.42,9.428939494980334,0.4,0.23,9.71,9.720956743037181,-0.06,0.4,9.6,9.608517055196394,7.21,0.0,9.61,12.014000166472448
47.49369406700134,0.46,0.23,9.25,9.264286265007144,0.17,0.06,9.48,9.481713980077652,0.11,0.46,9.6,9.611643980089982,7.21,-0.48,9.13,11.643513215520478
48.51785230636597,0.52,-0.06,9.65,9.664186463432916,0.34,-0.11,9.94,9.946421467040294,0.4,0.17,9.83,9.839603650554224,7.21,-0.96,9.61,12.052294387377035
49.54327201843262,0.4,-0.06,9.88,9.888275886118874,0.52,0.4,9.25,9.273235681249561,-0.46,0.4,9.54,9.559456051470711,7.21,-0.48,9.61,12.023585155850979
50.56038427352905,0.63,0.0,9.42,9.441043374542879,0.4,-0.57,9.65,9.675091730831289,0.17,0.23,9.71,9.714211239210316,6.73,0.0,9.61,11.732220591175397
51.5732696056366,0.57,0.4,9.77,9.79478432636472,0.75,-0.23,9.54,9.572199329307763,0.46,0.57,9.71,9.737586970086584,7.69,-0.48,9.61,12.317410442134337
52.60076117515564,0.4,0.0,9.42,9.428488744226192,0.34,0.29,9.48,9.490526855765175,0.23,0.34,9.94,9.948472244520763,7.21,-0.48,9.61,12.023585155850979
53.628005266189575,0.63,0.0,9.25,9.27142923178514,0.69,-0.06,9.65,9.674822995796873,0.06,-0.17,9.71,9.711673388247775,7.69,-0.48,9.13,11.946689918132137
54.683316707611084,0.69,0.11,10.0,10.02438028009712,0.17,0.06,9.48,9.481713980077652,0.23,0.69,9.77,9.79703526583425,7.21,0.0,9.61,12.014000166472448
55.69862675666809,0.8,0.0,9.77,9.802698608036462,0.4,0.0,9.31,9.318588948977201,0.06,0.46,9.48,9.491343424405208,8.17,-0.48,9.61,12.622654237520727
56.71434998512268,0.57,0.06,9.71,9.726900842508883,0.29,0.0,9.48,9.48443461678133,0.06,0.4,9.54,9.548570573651325,7.21,0.0,9.13,11.63361508732346
57.73733401298523,0.34,-0.23,9.65,9.658726624146684,0.75,-0.17,9.54,9.570945616813418,0.11,0.11,9.54,9.541268259513512,7.69,-0.96,10.09,12.72264909521598
58.7619354724884,-0.17,-0.34,9.71,9.71743793394123,0.52,0.23,9.14,9.157668917361011,-0.34,0.06,9.94,9.945994168508244,7.21,0.0,10.09,12.401298319127719
59.788047313690186,0.4,-0.46,9.31,9.329935691096697,0.86,0.11,9.77,9.808394364012898,-0.11,-0.06,9.37,9.37083774269942,6.73,0.0,9.61,11.732220591175397
60.80522656440735,0.63,0.06,10.0,10.020004990018718,0.69,-0.11,8.96,8.98720201174982,0.4,0.34,10.0,10.013770518640818,6.73,0.0,9.13,11.342389518968215
61.82060432434082,0.34,-0.29,9.54,9.55046072187096,0.4,0.23,9.02,9.031793841757018,0.11,0.34,9.65,9.656614313515892,7.21,-0.48,9.61,12.023585155850979
