Time,Sensor1_X,Sensor1_Y,Sensor1_Z,Sensor1_RMS,Sensor2_X,Sensor2_Y,Sensor2_Z,Sensor2_RMS,Sensor3_X,Sensor3_Y,Sensor3_Z,Sensor3_RMS,Sensor4_X,Sensor4_Y,Sensor4_Z,Sensor4_RMS
63.66747832298279,0.34,-0.06,9.88,9.886030548202854,0.23,-0.63,9.42,9.443844556111669,-0.06,0.23,9.54,9.542960756494809,7.21,0.0,10.09,12.401298319127719
64.68764734268188,0.46,0.06,9.71,9.721075043430126,0.57,-0.4,9.02,9.04683922704499,0.4,0.46,10.06,10.078452262128348,8.17,-0.48,9.61,12.622654237520727
65.70252799987793,0.4,-0.29,9.77,9.782484347035776,0.63,-0.11,9.71,9.731037971357425,-0.06,0.52,9.6,9.614260241953096,7.21,0.0,9.61,12.014000166472448
66.73653602600098,0.57,0.11,9.71,9.727337765288096,0.75,0.23,9.19,9.223421274125995,-0.11,0.17,9.48,9.482162200679758,7.69,-0.48,10.09,12.69545587995957
67.75452399253845,0.4,0.0,9.25,9.258644609228718,0.63,0.11,9.42,9.441684171799013,0.23,0.17,9.77,9.774185388051528,6.73,0.0,9.61,11.732220591175397
68.78659343719482,0.52,-0.17,9.6,9.615575905789523,0.52,0.11,9.71,9.724535978647003,-0.17,0.23,9.19,9.194449412553206,7.21,0.0,10.09,12.401298319127719
69.7990231513977,0.46,-0.17,10.0,10.012017778649817,0.8,-0.11,9.14,9.175603522384781,-0.23,0.34,9.88,9.88852365118272,6.73,0.0,9.61,11.732220591175397
70.82451033592224,0.4,-0.52,9.54,9.562531045701236,0.29,-0.29,10.11,10.11831507712623,0.4,0.34,9.65,9.664269242938133,7.69,-0.48,9.13,11.946689918132137
71.83665800094604,0.4,-0.23,9.14,9.15163919743343,0.57,-0.23,9.77,9.789315604269788,0.11,0.4,9.48,9.48907266280536,7.21,-0.48,10.09,12.410584192535016
72.85079741477966,0.4,-0.57,9.42,9.445702726637125,0.57,0.11,9.48,9.497757630093536,0.11,0.57,9.83,9.847126484411582,7.69,0.0,9.61,12.308054273523496
73.87832355499268,0.57,-0.29,9.19,9.21222557257474,0.4,-0.23,9.54,9.551151763007432,0.11,0.11,9.83,9.831230848678103,7.69,0.0,9.61,12.308054273523496
74.99998736381531,0.29,0.06,9.6,9.60456662218551,0.52,-0.63,9.48,9.51513005691462,-0.11,0.4,9.48,9.48907266280536,7.21,0.0,9.61,12.014000166472448
